institution_id,name,category,region_id,region_name,city,postcode,founded_year
1044,Town End Junior School 1,Primary School,9,South West England,Bournemouth,BH57 9LR,1883
1045,Sacred Heart Primary Academy 1,Primary School,8,South East England,Oxford,OX37 7BY,1985
1046,Riverside Church School 1,Primary School,4,East Midlands,Nottingham,NG46 9UP,1967
1047,Sunnyfield Infant School 3,Primary School,6,East of England,Luton,LU45 2FJ,1976
1048,Northfield C of E Primary School 2,Primary School,8,South East England,Brighton,BN87 4WQ,2019
1049,Bridgewater Infant School 1,Primary School,5,West Midlands,Worcester,WR86 5HX,1921
1050,St Andrew's Primary School 2,Primary School,5,West Midlands,Birmingham,B1 7WP,1966
1051,Eastfield Catholic Primary School 1,Primary School,3,Yorkshire and the Humber,Doncaster,DN2 1YT,1939
1052,St Andrew's Primary Academy 1,Primary School,7,Greater London,Bromley,BR93 7EE,1989
1053,Beechwood Junior School 2,Primary School,5,West Midlands,Stoke-on-Trent,ST87 6EH,1905
1054,Beech Primary School 1,Primary School,3,Yorkshire and the Humber,York,YO11 6HF,1896
1055,Westfield Primary Academy 2,Primary School,3,Yorkshire and the Humber,Bradford,BD82 1QR,1928
1056,Sunnyfield Community Primary School 1,Primary School,3,Yorkshire and the Humber,Doncaster,DN18 2UW,1907
1057,St Peter's Infant School 3,Primary School,7,Greater London,Hackney,E94 6EH,1899
1058,St John's Junior School 1,Primary School,8,South East England,Reading,RG13 7GF,1982
1059,Lakeside C of E Primary School 2,Primary School,9,South West England,Bournemouth,BH33 2TS,1928
1060,Beechwood Primary School 2,Primary School,8,South East England,Reading,RG25 1SU,1966
1061,St Peter's Infant School 2,Primary School,8,South East England,Oxford,OX75 2UA,1902
1062,St Peter's Church School 3,Primary School,7,Greater London,Bromley,BR98 7HD,1935
1063,Valley Catholic Primary School 3,Primary School,8,South East England,Reading,RG83 9EL,1994
1064,King Edward Junior School 1,Primary School,5,West Midlands,Wolverhampton,WV29 6UT,1970
1065,Beech Infant School 2,Primary School,5,West Midlands,Stoke-on-Trent,ST39 9RH,2001
1066,Bridgewater Primary Academy 2,Primary School,3,Yorkshire and the Humber,Hull,HU73 4TZ,1910
1067,Town End Primary Academy 2,Primary School,7,Greater London,Croydon,CR73 2NE,1939
1068,Hillside C of E Primary School 2,Primary School,6,East of England,Norwich,NR2 4FS,1941
1069,Willow Catholic Primary School 3,Primary School,7,Greater London,Westminster,SW7 7ND,1973
1070,Sacred Heart Infant School 2,Primary School,7,Greater London,London,SW1 4EP,1941
1071,Greenfield Infant School 1,Primary School,6,East of England,Peterborough,PE82 8AH,1976
1072,Bridgewater Primary Academy 1,Primary School,11,Wales,Bangor,LL92 5HB,1976
1073,St Peter's Primary School 3,Primary School,6,East of England,Cambridge,CB20 7TQ,1886
1074,Southfield Catholic Primary School 1,Primary School,2,North West England,Lancaster,LA23 6TT,1967
1075,Sacred Heart C of E Primary School 2,Primary School,11,Wales,Wrexham,LL63 5JA,2017
1076,Holy Trinity Community Primary School 2,Primary School,3,Yorkshire and the Humber,York,YO86 4EG,2019
1077,The Manor Church School 1,Primary School,5,West Midlands,Birmingham,B68 1GJ,1913
1078,Garden C of E Primary School 2,Primary School,6,East of England,Peterborough,PE11 1QP,1991
1079,Sunnyfield Primary School 1,Primary School,1,North East England,Gateshead,NE18 6EY,1881
1080,Westfield Junior School 2,Primary School,9,South West England,Plymouth,PL80 9QF,1993
1081,Greenfield C of E Primary School 2,Primary School,6,East of England,Luton,LU73 1AP,1994
1082,Forestdale Catholic Primary School 2,Primary School,8,South East England,Oxford,OX85 8BG,2020
1083,Park Primary School 2,Primary School,2,North West England,Manchester,M53 7QP,1965
1084,Forestdale Church School 2,Primary School,6,East of England,Colchester,CO24 5WL,1985
1085,St Peter's Junior School 2,Primary School,2,North West England,Lancaster,LA21 4HT,1986
1086,St Peter's Community Primary School 2,Primary School,8,South East England,Brighton,BN55 5GN,1931
1087,The Avenue Catholic Primary School 3,Primary School,10,Scotland,Aberdeen,AB37 4AS,1887
1088,Park Catholic Primary School 3,Primary School,8,South East England,Brighton,BN3 9WS,1956
1089,Riverside C of E Primary School 1,Primary School,9,South West England,Bristol,BS59 3BX,1970
1090,St Andrew's C of E Primary School 2,Primary School,8,South East England,Reading,RG15 5ZX,2009
1091,Holy Trinity Primary Academy 1,Primary School,8,South East England,Southampton,SO11 1UR,1982
1092,Mount Pleasant C of E Primary School 2,Primary School,8,South East England,Brighton,BN9 3ES,1961
1093,Brookfield Church School 2,Primary School,5,West Midlands,Birmingham,B19 6AT,1958
1094,All Saints Church School 2,Primary School,4,East Midlands,Derby,DE32 9UU,2013
1095,Oakwood Junior School 2,Primary School,5,West Midlands,Wolverhampton,WV20 5XA,1895
1096,Meadow Church School 1,Primary School,8,South East England,Southampton,SO33 6LF,1941
1097,Riverside Catholic Primary School 1,Primary School,12,Northern Ireland,Newry,BT58 4YF,1985
1098,Southfield C of E Primary School 2,Primary School,3,Yorkshire and the Humber,Bradford,BD83 7PY,2005
1099,Town End Primary School 2,Primary School,7,Greater London,Hackney,E89 4ZL,1946
1100,Brookfield Community Primary School 2,Primary School,7,Greater London,London,SW33 1ZR,1920
1101,St George's Church School 3,Primary School,4,East Midlands,Leicester,LE17 9NF,1930
1102,Greenview Church School 2,Primary School,8,South East England,Portsmouth,PO25 4YS,1983
1103,Northfield Primary School 2,Primary School,6,East of England,Cambridge,CB20 8LW,1895
1104,Beech Infant School 1,Primary School,3,Yorkshire and the Humber,Sheffield,S83 3PE,1967
1105,Valley Primary Academy 1,Primary School,5,West Midlands,Wolverhampton,WV32 3EQ,1916
1106,Ashwood Community Primary School 1,Primary School,7,Greater London,Hackney,E85 8BF,1930
1107,Beech Community Primary School 2,Primary School,7,Greater London,Bromley,BR56 1UY,1991
1108,Eastfield Primary School 1,Primary School,6,East of England,Norwich,NR30 7GT,1933
1109,Willow Church School 2,Primary School,7,Greater London,Bromley,BR8 3FH,1983
1110,Greenview Catholic Primary School 3,Primary School,2,North West England,Preston,PR51 9FY,1888
1111,Holy Trinity Church School 2,Primary School,1,North East England,Gateshead,NE42 1LR,1965
1112,Westfield Primary School 3,Primary School,10,Scotland,Dundee,DD91 3WP,1998
1113,Oakwood Primary School 3,Primary School,2,North West England,Chester,CH48 6FJ,1968
1114,Westfield Infant School 2,Primary School,5,West Midlands,Coventry,CV40 5DD,1988
1115,Sunnyfield Catholic Primary School 1,Primary School,3,Yorkshire and the Humber,Doncaster,DN14 8TP,1923
1116,Birch Primary Academy 2,Primary School,3,Yorkshire and the Humber,Leeds,LS85 6UU,1971
1117,Ridgeway Infant School 1,Primary School,9,South West England,Exeter,EX18 9UP,1916
1118,Valley Community Primary School 2,Primary School,7,Greater London,London,SW77 6QY,1977
1119,Riverside Catholic Primary School 3,Primary School,10,Scotland,Stirling,FK95 1WF,1924
1120,Mount Pleasant Infant School 2,Primary School,8,South East England,Oxford,OX50 3YF,1934
1121,Sacred Heart Catholic Primary School 2,Primary School,7,Greater London,Westminster,SW15 3PA,1945
1122,St John's C of E Primary School 3,Primary School,9,South West England,Bournemouth,BH29 2RH,1997
1123,Elm Community Primary School 1,Primary School,8,South East England,Brighton,BN23 2GY,1892
1124,Elm Junior School 2,Primary School,4,East Midlands,Northampton,NN62 2ZR,1938
1125,Victoria Infant School 2,Primary School,7,Greater London,Westminster,SW28 8EA,1923
1126,St Mary's Infant School 3,Primary School,10,Scotland,Inverness,IV59 1AU,1942
1127,Willow Community Primary School 1,Primary School,7,Greater London,London,SW48 3JE,1942
1128,Eastfield Junior School 2,Primary School,3,Yorkshire and the Humber,Doncaster,DN64 5ZN,1912
1129,St Paul's Primary School 3,Primary School,12,Northern Ireland,Lisburn,BT38 4AB,1947
1130,Holy Trinity Junior School 1,Primary School,7,Greater London,Ealing,W16 2UT,1982
1131,Holy Trinity Primary Academy 2,Primary School,6,East of England,Ipswich,IP99 3AZ,1901
1132,Bridgewater Church School 2,Primary School,3,Yorkshire and the Humber,Hull,HU38 2NS,2000
1133,Pinewood Church School 2,Primary School,10,Scotland,Inverness,IV13 7PA,1912
1134,Fairfield Church School 1,Primary School,7,Greater London,Camden,NW76 7WT,1959
1135,Highfield Catholic Primary School 3,Primary School,2,North West England,Preston,PR95 2UH,2002
1136,The Grove Church School 1,Primary School,9,South West England,Bath,BA9 3YT,1981
1137,St Andrew's Primary Academy 2,Primary School,2,North West England,Lancaster,LA22 8DL,1980
1138,St Mary's Catholic Primary School 1,Primary School,2,North West England,Manchester,M96 7NH,1946
1139,Meadow Infant School 2,Primary School,7,Greater London,Camden,NW15 9AR,1914
1140,Meadow Infant School 1,Primary School,1,North East England,Durham,DH2 1YZ,2014
1141,Sacred Heart Junior School 1,Primary School,4,East Midlands,Northampton,NN41 6SP,1945
1142,Beechwood Community Primary School 1,Primary School,8,South East England,Reading,RG55 6NT,2019
1143,Maple Community Primary School 2,Primary School,7,Greater London,Hackney,E29 4AZ,1907
1144,Greenfield Community Primary School 1,Primary School,11,Wales,Wrexham,LL37 3JX,1950
1145,King Edward Community Primary School 1,Primary School,7,Greater London,Ealing,W34 3PE,1954
1146,Town End Catholic Primary School 3,Primary School,7,Greater London,London,SW92 3HA,1999
1147,Valley C of E Primary School 3,Primary School,10,Scotland,Stirling,FK90 4SQ,1902
1148,Ridgeway Infant School 2,Primary School,2,North West England,Chester,CH9 6DU,1924
1149,Highfield Church School 1,Primary School,8,South East England,Brighton,BN73 8JG,1901
1150,Highfield Infant School 3,Primary School,8,South East England,Portsmouth,PO64 2BH,1992
1151,Town End Infant School 2,Primary School,9,South West England,Gloucester,GL58 7WG,1927
1152,Hillside Primary School 2,Primary School,7,Greater London,London,SW27 5YE,1887
1153,Elm Church School 2,Primary School,8,South East England,Brighton,BN66 8ZS,1987
1154,St John's Catholic Primary School 3,Primary School,5,West Midlands,Wolverhampton,WV68 6YP,1939
1155,St John's Infant School 1,Primary School,9,South West England,Bristol,BS59 5YP,1880
1156,Hilltop Infant School 1,Primary School,7,Greater London,Bromley,BR44 7WG,1943
1157,Albert Primary School 2,Primary School,6,East of England,Cambridge,CB90 2RR,1979
1158,Hilltop C of E Primary School 1,Primary School,6,East of England,Ipswich,IP16 3BU,1901
1159,Willow Primary Academy 3,Primary School,7,Greater London,Camden,NW53 4RT,1900
1160,Brookfield Primary Academy 2,Primary School,3,Yorkshire and the Humber,Bradford,BD37 4GD,2008
1161,Town End Community Primary School 2,Primary School,12,Northern Ireland,Belfast,BT30 8UQ,1916
1162,Sunnyfield Primary School 2,Primary School,2,North West England,Lancaster,LA61 9NR,1963
1163,Westfield Junior School 1,Primary School,8,South East England,Milton Keynes,MK20 9GJ,1935
1164,Fairfield Primary Academy 3,Primary School,10,Scotland,Edinburgh,EH22 4UA,1964
1165,St Thomas' C of E Primary School 1,Primary School,7,Greater London,Camden,NW15 6SW,1939
1166,Bridgewater Catholic Primary School 1,Primary School,10,Scotland,Glasgow,G70 4YQ,1890
1167,Meadow Church School 3,Primary School,2,North West England,Bolton,BL99 3FH,1989
1168,Southfield Church School 4,Primary School,9,South West England,Exeter,EX24 8YJ,1901
1169,Maple Catholic Primary School 2,Primary School,7,Greater London,London,SW57 9HN,1995
1170,Meadow Catholic Primary School 2,Primary School,7,Greater London,Camden,NW45 7EY,1976
1171,Maple C of E Primary School 2,Primary School,5,West Midlands,Worcester,WR54 3HD,1882
1172,Hillside Infant School 2,Primary School,2,North West England,Preston,PR76 2SN,1973
1173,Fairfield Primary School 1,Primary School,9,South West England,Bristol,BS74 3AQ,1905
1174,St George's Primary Academy 3,Primary School,7,Greater London,Camden,NW49 3ZU,1929
1175,Maple C of E Primary School 1,Primary School,7,Greater London,Camden,NW79 5XU,1946
1176,The Grove Infant School 3,Primary School,7,Greater London,Camden,NW46 2GF,1909
1177,Sacred Heart C of E Primary School 3,Primary School,3,Yorkshire and the Humber,Hull,HU90 9WZ,1908
1178,Maple Infant School 2,Primary School,4,East Midlands,Northampton,NN44 1SL,1880
1179,Oakwood Infant School 2,Primary School,7,Greater London,London,SW39 6XN,1945
1180,St Mary's C of E Primary School 3,Primary School,4,East Midlands,Lincoln,LN28 4FB,1912
1181,Holy Trinity Catholic Primary School 2,Primary School,7,Greater London,Bromley,BR30 5QU,1891
1182,Hawthorn Church School 3,Primary School,9,South West England,Bristol,BS52 6NH,2001
1183,The Manor Primary Academy 2,Primary School,6,East of England,Colchester,CO7 8PH,1921
1184,Birch Primary Academy 1,Primary School,6,East of England,Colchester,CO6 7WH,1992
1185,Cedar Infant School 3,Primary School,9,South West England,Bath,BA68 6NN,1926
1186,Elm Church School 3,Primary School,9,South West England,Bristol,BS36 2SP,1996
1187,Victoria Infant School 1,Primary School,8,South East England,Southampton,SO35 4SN,1994
1188,Mount Pleasant Catholic Primary School 2,Primary School,7,Greater London,Bromley,BR55 6PH,1948
1189,Sacred Heart Primary School 1,Primary School,7,Greater London,Croydon,CR52 1XJ,1893
1190,Town End Primary School 1,Primary School,7,Greater London,Ealing,W3 3NY,1940
1191,Victoria Community Primary School 3,Primary School,10,Scotland,Glasgow,G95 2WB,1883
1192,Forestdale Junior School 2,Primary School,6,East of England,Norwich,NR76 9UB,1898
1193,The Grove Catholic Primary School 1,Primary School,8,South East England,Reading,RG33 1EG,2008
1194,Beech Junior School 2,Primary School,2,North West England,Chester,CH87 6PA,1953
1195,Lakeside C of E Primary School 3,Primary School,8,South East England,Oxford,OX48 4DT,2004
1196,Westfield C of E Primary School 3,Primary School,7,Greater London,Hackney,E93 5SB,1988
1197,All Saints Community Primary School 2,Primary School,2,North West England,Chester,CH68 1EB,1934
1198,St Mary's Catholic Primary School 3,Primary School,4,East Midlands,Lincoln,LN82 4WX,1889
1199,Victoria Junior School 1,Primary School,3,Yorkshire and the Humber,Leeds,LS72 4FR,1935
1200,Ridgeway Catholic Primary School 2,Primary School,4,East Midlands,Leicester,LE55 7BZ,1903
1201,Valley Primary Academy 3,Primary School,1,North East England,Durham,DH12 6XW,1906
1202,Hawthorn Primary School 2,Primary School,3,Yorkshire and the Humber,Leeds,LS39 5QZ,1961
1203,Sunnyfield Junior School 2,Primary School,8,South East England,Portsmouth,PO43 8QL,1922
1204,Mount Pleasant Infant School 3,Primary School,8,South East England,Reading,RG90 3ZR,1943
1205,Brookfield Primary Academy 1,Primary School,5,West Midlands,Coventry,CV75 7YH,2004
1206,The Manor C of E Primary School 2,Primary School,6,East of England,Norwich,NR4 5YG,1889
1207,King Edward Community Primary School 2,Primary School,8,South East England,Oxford,OX81 6RB,2011
1208,Riverside Infant School 2,Primary School,7,Greater London,Hackney,E90 4UU,1994
1209,Fairfield Community Primary School 2,Primary School,9,South West England,Exeter,EX6 2BX,1917
1210,Brookfield Catholic Primary School 3,Primary School,3,Yorkshire and the Humber,Hull,HU47 9DB,2006
1211,St George's Junior School 3,Primary School,1,North East England,Durham,DH44 5JN,1937
1212,St Mary's Church School 2,Primary School,6,East of England,Cambridge,CB10 7BE,1993
1213,St Mary's Junior School 1,Primary School,9,South West England,Bournemouth,BH92 4JA,1970
1214,Ridgeway Catholic Primary School 1,Primary School,8,South East England,Brighton,BN62 1NZ,1912
1215,Forestdale Junior School 3,Primary School,8,South East England,Reading,RG76 1WG,1907
1216,Victoria C of E Primary School 2,Primary School,4,East Midlands,Lincoln,LN69 3SU,2014
1217,Ashwood Community Primary School 2,Primary School,7,Greater London,Croydon,CR84 2RS,1982
1218,Victoria Primary Academy 3,Primary School,10,Scotland,Inverness,IV74 9QT,1945
1219,Willow Junior School 1,Primary School,5,West Midlands,Wolverhampton,WV4 3SF,1962
1220,St Mary's Primary School 2,Primary School,6,East of England,Colchester,CO47 9RG,1979
1221,Valley Primary School 1,Primary School,9,South West England,Gloucester,GL83 9SA,1935
1222,Pinewood Junior School 2,Primary School,5,West Midlands,Worcester,WR1 7BF,1951
1223,Pinewood Infant School 2,Primary School,4,East Midlands,Northampton,NN91 5RA,1904
1224,Fairfield Church School 3,Primary School,5,West Midlands,Stoke-on-Trent,ST28 3JU,2005
1225,Mount Pleasant Church School 2,Primary School,7,Greater London,Hackney,E40 3LG,1927
1226,The Grove Infant School 1,Primary School,5,West Midlands,Wolverhampton,WV89 3HP,1979
1227,The Manor Junior School 1,Primary School,8,South East England,Reading,RG51 7DE,1967
1228,Cedar Junior School 2,Primary School,4,East Midlands,Derby,DE27 8RW,2007
1229,St Mary's Primary Academy 2,Primary School,5,West Midlands,Stoke-on-Trent,ST45 3XP,1980
1230,Greenview Junior School 1,Primary School,11,Wales,Cardiff,CF1 9FL,1981
1231,St George's Infant School 3,Primary School,9,South West England,Exeter,EX21 3LY,1927
1232,Oakwood Primary Academy 3,Primary School,8,South East England,Brighton,BN50 8DR,1898
1233,Greenfield Community Primary School 2,Primary School,11,Wales,Bangor,LL34 5BG,1932
1234,Holy Trinity Community Primary School 3,Primary School,2,North West England,Blackpool,FY49 5UH,1895
1235,Mount Pleasant Primary School 2,Primary School,9,South West England,Bristol,BS5 1QS,1922
1236,Mount Pleasant Junior School 3,Primary School,3,Yorkshire and the Humber,York,YO34 7LP,1930
1237,Beech C of E Primary School 1,Primary School,6,East of England,Colchester,CO13 9QZ,1956
1238,Park Infant School 3,Primary School,10,Scotland,Aberdeen,AB41 5EN,1910
1239,Northfield Infant School 3,Primary School,8,South East England,Oxford,OX97 9BN,1956
1240,Oakwood Infant School 3,Primary School,2,North West England,Lancaster,LA2 2PJ,2012
1241,St John's Catholic Primary School 2,Primary School,3,Yorkshire and the Humber,York,YO23 1DF,1944
1242,Mount Pleasant C of E Primary School 3,Primary School,5,West Midlands,Stoke-on-Trent,ST12 6YQ,2015
1243,Oakwood Catholic Primary School 2,Primary School,1,North East England,Gateshead,NE43 4EY,1952
1244,Pinewood Primary Academy 3,Primary School,2,North West England,Bolton,BL58 6TE,1985
1245,St Mary's Primary Academy 1,Primary School,9,South West England,Plymouth,PL73 5WE,1915
1246,Eastfield Catholic Primary School 2,Primary School,10,Scotland,Edinburgh,EH25 3XR,1923
1247,Northfield Primary Academy 2,Primary School,1,North East England,Durham,DH3 4TN,1916
1248,Queen Elizabeth Primary Academy 2,Primary School,11,Wales,Aberystwyth,SY57 5YD,1981
1249,Northfield C of E Primary School 4,Primary School,8,South East England,Canterbury,CT15 7RP,1992
1250,Fairfield Junior School 2,Primary School,2,North West England,Bolton,BL33 8QJ,1952
1251,St Mary's Junior School 3,Primary School,3,Yorkshire and the Humber,Bradford,BD23 9TN,1893
1252,Riverside C of E Primary School 2,Primary School,8,South East England,Southampton,SO15 8FQ,1976
1253,Southfield Church School 3,Primary School,6,East of England,Colchester,CO74 2GZ,1925
1254,Albert C of E Primary School 2,Primary School,5,West Midlands,Worcester,WR86 8LP,1948
1255,Southfield Primary Academy 4,Primary School,7,Greater London,London,SW45 6GF,1907
1256,King Edward Junior School 3,Primary School,8,South East England,Canterbury,CT90 5LP,1950
1257,Birch Church School 3,Primary School,10,Scotland,Glasgow,G30 8ZW,1914
1258,Eastfield Primary School 3,Primary School,6,East of England,Cambridge,CB88 5ER,1959
1259,Albert Primary School 1,Primary School,11,Wales,Cardiff,CF65 4UF,1990
1260,Fairfield Catholic Primary School 3,Primary School,10,Scotland,Edinburgh,EH20 2ZJ,1897
1261,Bridgewater Catholic Primary School 3,Primary School,4,East Midlands,Leicester,LE16 2EW,1899
1262,Park Community Primary School 3,Primary School,6,East of England,Colchester,CO59 4GS,1987
1263,The Avenue Church School 1,Primary School,8,South East England,Brighton,BN42 6PA,1893
1264,Birch Community Primary School 2,Primary School,7,Greater London,Westminster,SW58 2XW,1975
1265,Hilltop Church School 1,Primary School,2,North West England,Blackpool,FY77 1YU,2012
1266,Northfield Church School 3,Primary School,9,South West England,Bournemouth,BH30 3DJ,1889
1267,King Edward Junior School 2,Primary School,4,East Midlands,Leicester,LE85 9DN,1925
1268,The Manor Primary Academy 1,Primary School,11,Wales,Swansea,SA66 8XS,2020
1269,Birch Infant School 2,Primary School,10,Scotland,Stirling,FK11 8LJ,1973
1270,St Andrew's Junior School 2,Primary School,4,East Midlands,Derby,DE94 8HP,1979
1271,St George's Junior School 2,Primary School,3,Yorkshire and the Humber,Sheffield,S39 9UR,1977
1272,Bridgewater C of E Primary School 2,Primary School,7,Greater London,Camden,NW51 7UA,1969
1273,Mount Pleasant Primary Academy 1,Primary School,2,North West England,Bolton,BL30 7HB,1988
1274,St Thomas' Primary Academy 2,Primary School,2,North West England,Liverpool,L47 7HJ,1908
1275,The Manor Community Primary School 3,Primary School,2,North West England,Lancaster,LA82 9XU,1974
1276,Park Church School 3,Primary School,3,Yorkshire and the Humber,Sheffield,S34 2UX,1896
1277,Northfield Church School 2,Primary School,9,South West England,Exeter,EX60 2RH,1993
1278,The Avenue Primary Academy 4,Primary School,7,Greater London,Bromley,BR22 1PF,1900
1279,Oakwood C of E Primary School 2,Primary School,9,South West England,Bournemouth,BH7 1LU,1882
1280,Sunnyfield C of E Primary School 1,Primary School,9,South West England,Bristol,BS64 9EH,2013
1281,Ashwood C of E Primary School 4,Primary School,8,South East England,Oxford,OX45 9QJ,1916
1282,St Mary's Primary School 1,Primary School,10,Scotland,Inverness,IV33 2XX,1996
1283,Oakwood Community Primary School 2,Primary School,2,North West England,Bolton,BL62 4WW,1884
1284,Greenfield Church School 2,Primary School,1,North East England,Gateshead,NE30 7GN,1965
1285,Hilltop Community Primary School 3,Primary School,11,Wales,Bangor,LL13 9EJ,1968
1286,Highfield Community Primary School 2,Primary School,6,East of England,Norwich,NR98 1EY,1929
1287,Albert Primary Academy 2,Primary School,7,Greater London,London,SW65 9DW,1972
1288,St Andrew's C of E Primary School 3,Primary School,4,East Midlands,Leicester,LE97 8EX,1960
1289,Albert Catholic Primary School 3,Primary School,1,North East England,Middlesbrough,TS88 7BL,1996
1290,All Saints Primary Academy 3,Primary School,7,Greater London,Westminster,SW52 4NB,1896
1291,Sacred Heart Church School 2,Primary School,2,North West England,Lancaster,LA49 2UQ,1964
1292,St Andrew's Infant School 2,Primary School,6,East of England,Ipswich,IP84 9JJ,1902
1293,Sunnyfield C of E Primary School 2,Primary School,4,East Midlands,Leicester,LE44 2RN,1898
1294,Greenfield Church School 4,Primary School,10,Scotland,Inverness,IV34 8GQ,1900
1295,Hawthorn C of E Primary School 1,Primary School,7,Greater London,Ealing,W34 4NG,2004
1296,Valley Church School 1,Primary School,7,Greater London,Camden,NW74 9HB,1996
1297,Garden Community Primary School 2,Primary School,4,East Midlands,Nottingham,NG56 1RF,1934
1298,Eastfield Junior School 3,Primary School,7,Greater London,Ealing,W48 9ER,1948
1299,Town End Infant School 3,Primary School,8,South East England,Brighton,BN27 7WD,1911
1300,Willow Junior School 3,Primary School,3,Yorkshire and the Humber,Hull,HU57 4AA,1925
1301,Holy Trinity Infant School 1,Primary School,6,East of England,Cambridge,CB5 1DA,1998
1302,Cedar Community Primary School 3,Primary School,10,Scotland,Glasgow,G88 6UB,1999
1303,St Paul's Junior School 2,Primary School,6,East of England,Ipswich,IP16 8UL,1890
1304,Pinewood Primary School 1,Primary School,3,Yorkshire and the Humber,Leeds,LS56 1WN,1954
1305,Greenfield C of E Primary School 1,Primary School,2,North West England,Chester,CH58 2FD,1915
1306,Greenfield Primary Academy 4,Primary School,4,East Midlands,Nottingham,NG99 8TH,1986
1307,Elm Junior School 4,Primary School,7,Greater London,Bromley,BR95 1ST,1890
1308,St Mary's Junior School 2,Primary School,1,North East England,Newcastle upon Tyne,NE40 8DX,1948
1309,St John's Infant School 3,Primary School,2,North West England,Preston,PR95 9QN,1907
1310,King Edward Infant School 3,Primary School,9,South West England,Plymouth,PL75 6EZ,1881
1311,Elm Community Primary School 3,Primary School,9,South West England,Bristol,BS87 2DQ,1944
1312,St Peter's Primary Academy 3,Primary School,7,Greater London,Ealing,W20 3QS,1944
1313,Lakeside Catholic Primary School 1,Primary School,8,South East England,Milton Keynes,MK21 7NY,1912
1314,Garden C of E Primary School 3,Primary School,1,North East England,Sunderland,SR8 8NZ,1880
1315,St Thomas' Church School 1,Primary School,6,East of England,Luton,LU43 9UW,2011
1316,St John's Community Primary School 1,Primary School,10,Scotland,Dundee,DD70 8HU,1893
1317,Westfield Community Primary School 3,Primary School,10,Scotland,Edinburgh,EH69 4ER,1932
1318,The Grove C of E Primary School 2,Primary School,5,West Midlands,Worcester,WR89 9YJ,1923
1319,Fairfield Infant School 3,Primary School,8,South East England,Reading,RG69 2GE,2008
1320,Holy Trinity Infant School 2,Primary School,2,North West England,Bolton,BL9 8HX,1917
1321,Pinewood C of E Primary School 2,Primary School,7,Greater London,London,SW90 8BT,1918
1322,Hilltop Church School 2,Primary School,8,South East England,Southampton,SO18 9NB,1899
1323,St Mary's Community Primary School 3,Primary School,4,East Midlands,Northampton,NN56 1LY,1996
1324,Maple Primary School 4,Primary School,7,Greater London,London,SW62 2PG,1926
1325,Greenfield Junior School 4,Primary School,10,Scotland,Dundee,DD41 1DH,2008
1326,Maple Primary Academy 3,Primary School,2,North West England,Liverpool,L80 6NN,1966
1327,All Saints Primary School 3,Primary School,11,Wales,Wrexham,LL98 2AW,1988
1328,Birch Church School 2,Primary School,8,South East England,Oxford,OX76 4DZ,1917
1329,St Mary's C of E Primary School 1,Primary School,7,Greater London,London,SW82 8UG,1937
1330,Victoria C of E Primary School 1,Primary School,6,East of England,Peterborough,PE52 3LX,1928
1331,Maple Primary Academy 2,Primary School,7,Greater London,Westminster,SW25 2BU,1886
1332,Albert Primary Academy 3,Primary School,5,West Midlands,Coventry,CV45 4WZ,2018
1333,Cedar C of E Primary School 2,Primary School,8,South East England,Brighton,BN80 9BZ,1904
1334,Greenfield Community Primary School 3,Primary School,4,East Midlands,Lincoln,LN26 9DX,1935
1335,Queen Elizabeth Catholic Primary School 3,Primary School,3,Yorkshire and the Humber,York,YO44 4XS,2003
1336,Pinewood Infant School 3,Primary School,2,North West England,Blackpool,FY97 5SP,2005
1337,Brookfield Infant School 2,Primary School,7,Greater London,Camden,NW9 2TA,1997
1338,Birch Catholic Primary School 4,Primary School,8,South East England,Brighton,BN40 8SW,1926
1339,Sunnyfield Community Primary School 4,Primary School,7,Greater London,Croydon,CR85 7DR,1913
1340,Greenview Primary Academy 3,Primary School,3,Yorkshire and the Humber,Bradford,BD8 6XA,1963
1341,St Paul's Church School 4,Primary School,10,Scotland,Stirling,FK5 3HS,1992
1342,Park Primary Academy 3,Primary School,6,East of England,Luton,LU13 6LA,2009
1343,Highfield Catholic Primary School 2,Primary School,10,Scotland,Stirling,FK10 8WA,1921
1344,Beech Community Primary School 3,Primary School,2,North West England,Lancaster,LA50 8AJ,1993
1345,Town End C of E Primary School 3,Primary School,10,Scotland,Inverness,IV7 4TR,1999
1346,St Mary's Church School 1,Primary School,7,Greater London,Bromley,BR58 3DY,2014
1347,Forestdale Community Primary School 3,Primary School,7,Greater London,Ealing,W45 8WN,1942
1348,The Grove Junior School 3,Primary School,8,South East England,Oxford,OX28 3DJ,1932
1349,Ashwood Church School 3,Primary School,10,Scotland,Glasgow,G21 6JH,1959
1350,Meadow Infant School 3,Primary School,9,South West England,Plymouth,PL52 1SW,1937
1351,Town End Church School 2,Primary School,8,South East England,Brighton,BN56 4HU,1884
1352,Maple Church School 2,Primary School,3,Yorkshire and the Humber,Bradford,BD36 8RN,1899
1353,Hilltop Junior School 2,Primary School,7,Greater London,Ealing,W16 4JE,1928
1354,Cedar Community Primary School 2,Primary School,7,Greater London,Croydon,CR1 6ZQ,1907
1355,Fairfield Primary Academy 4,Primary School,7,Greater London,Hackney,E17 6SW,1934
1356,Valley Infant School 1,Primary School,6,East of England,Peterborough,PE92 5JN,2007
1357,St Paul's C of E Primary School 2,Primary School,3,Yorkshire and the Humber,York,YO84 3UU,1968
